timestamp,src,dest,speed_src,speed_dest,posx_src,posy_src,posz_src,posx_dest,posy_dest,posz_dest,traffic_type,packet_size,interval,serving_gnb,distance,sinr_dl,sinr_ulmac_thr_dl,mac_thr_ul,mac_delay_dl,mac_delay_ul,blerDlSignal,blerUlSignal,packetLossDlSignal,packetLossUlSignal,
53.58,gnb,ue[17],0,60,1000,950,30,1939.92,858.281,76.9247,DL,1000,0.02,1,945.551,14.5975,0.45371,46023.7,0,0.004,0,0,0,0,0
53.58,gnb,ue[18],0,60,1000,950,30,304.592,941.081,97.8857,DL,1000,0.02,1,698.771,14.6348,-8.49783,50015.1,0,0.004,0,0,0,0,0
53.58,gnb,ue[19],0,60,1000,950,30,1307.12,389.175,60.1944,DL,1000,0.02,1,640.125,13.0973,0.858506,8684.42,0,0.004,0,0,0,0,0
53.6,gnb,ue[0],0,60,1000,950,30,1670.74,937.923,52.3156,DL,1000,0.02,1,671.217,12.1231,5.44501,48474.6,0,0.004,0,0,0,0,0
53.6,gnb,ue[1],0,60,1000,950,30,748.783,300.46,60.5043,DL,1000,0.02,1,697.096,12.3981,6.33483,38341.8,0,0.629,0,0,0,0,0
53.6,gnb,ue[2],0,60,1000,950,30,1928.43,213.986,57.7284,DL,1000,0.02,1,1185.1,11.2117,5.87001,39051.2,0,0.277,0,0,0,0,0
53.6,gnb,ue[3],0,60,1000,950,30,37.3489,324.303,15.9469,DL,1000,0.02,1,1148.21,13.5942,-6.88203,3220.3,0,0.016,0,0,0,0,0
53.6,gnb,ue[4],0,60,1000,950,30,1640.67,864.006,42.682,DL,1000,0.02,1,646.544,13.6268,10.3549,36748.2,0,0.004,0,0,0,0,0
53.6,gnb,ue[5],0,60,1000,950,30,98.3122,315.712,13.1597,DL,1000,0.02,1,1102.56,12.9244,9.90872,17556.3,0,1.107,0,0,0,0,0
53.6,gnb,ue[6],0,60,1000,950,30,887.429,140.783,2.52318,DL,1000,0.02,1,817.472,11.0213,16.0646,23793.3,0,0.004,0,0,0,0,0
53.6,gnb,ue[7],0,60,1000,950,30,1171.27,327.942,46.1853,DL,1000,0.02,1,645.408,13.1069,13.2433,45792.5,0,0.004,0,0,0,0,0
53.6,gnb,ue[8],0,60,1000,950,30,954.998,738.637,47.4872,DL,1000,0.02,1,216.807,15.6521,32.0511,40688.3,0,0.004,0,0,0,0,0
53.6,gnb,ue[9],0,60,1000,950,30,1217.34,841.62,3.52198,DL,1000,0.02,1,244.305,15.5623,28.5576,41379.2,0,0.035,0,0,0,0,0
53.6,gnb,ue[10],0,60,1000,950,30,1402.72,588.165,33.8514,DL,1000,0.02,1,541.412,15.0029,13.5936,32937.3,0,0.063,0,0,0,0,0
53.6,gnb,ue[11],0,60,1000,950,30,493.343,553.408,85.2736,DL,1000,0.02,1,645.788,14.7479,12.0717,6404.7,0,0.015,0,0,0,0,0
53.6,gnb,ue[12],0,60,1000,950,30,995.104,298.562,26.7989,DL,1000,0.02,1,651.465,15.2515,12.5194,29169.1,0,0.004,0,0,0,0,0
53.6,gnb,ue[13],0,60,1000,950,30,567.741,662.977,82.1303,DL,1000,0.02,1,521.486,14.6972,11.3329,17175.4,0,0.01,0,0,0,0,0
53.6,gnb,ue[14],0,60,1000,950,30,1225.7,296.151,57.155,DL,1000,0.02,1,692.241,13.5264,8.30202,49943.1,0,0.004,0,0,0,0,0
53.6,gnb,ue[15],0,60,1000,950,30,1009.13,15.3497,0.159457,DL,1000,0.02,1,935.171,15.0822,7.09866,33263.8,0,0.004,0,0,0,0,0
53.6,gnb,ue[16],0,60,1000,950,30,962.684,953.338,77.9111,DL,1000,0.02,1,60.8199,18.2246,47.9365,51635.5,0,0.004,0,0,0,0,0
53.6,gnb,ue[17],0,60,1000,950,30,1940.95,857.657,76.9247,DL,1000,0.02,1,946.631,13.6202,0.0140958,45672.7,0,0.004,0,0,0,0,0
53.6,gnb,ue[18],0,60,1000,950,30,303.413,940.857,97.8857,DL,1000,0.02,1,699.947,14.968,-4.1026,48203.6,0,0.004,0,0,0,0,0
53.6,gnb,ue[19],0,60,1000,950,30,1305.97,389.507,60.1944,DL,1000,0.02,1,639.282,12.9183,3.06189,8684.42,0,0.004,0,0,0,0,0
53.62,gnb,ue[0],0,60,1000,950,30,1671.54,938.816,52.3156,DL,1000,0.02,1,672.002,12.1711,4.6707,48474.6,0,0.004,0,0,0,0,0
53.62,gnb,ue[1],0,60,1000,950,30,747.663,300.028,60.5043,DL,1000,0.02,1,697.902,12.7898,8.78814,38341.8,0,0.629,0,0,0,0,0
53.62,gnb,ue[2],0,60,1000,950,30,1927.77,214.988,57.7284,DL,1000,0.02,1,1183.96,11.1357,10.8463,39051.2,0,0.277,0,0,0,0,0
53.62,gnb,ue[3],0,60,1000,950,30,37.4261,323.106,15.9469,DL,1000,0.02,1,1148.8,13.5266,-5.32703,3220.3,0,0.016,0,0,0,0,0
53.62,gnb,ue[4],0,60,1000,950,30,1639.64,863.4,42.682,DL,1000,0.02,1,645.598,13.2263,8.80546,36748.2,0,0.004,0,0,0,0,0
53.62,gnb,ue[5],0,60,1000,950,30,98.4489,314.519,13.1597,DL,1000,0.02,1,1103.14,15.0491,7.0456,17556.3,0,1.107,0,0,0,0,0
53.62,gnb,ue[6],0,60,1000,950,30,886.253,141.021,2.52318,DL,1000,0.02,1,817.398,12.8145,15.3368,23793.3,0,0.004,0,0,0,0,0
53.62,gnb,ue[7],0,60,1000,950,30,1171.81,329.014,46.1853,DL,1000,0.02,1,644.518,13.0462,13.2041,45792.5,0,0.004,0,0,0,0,0
53.62,gnb,ue[8],0,60,1000,950,30,955.083,739.834,47.4872,DL,1000,0.02,1,215.623,16.0285,34.5532,40791.5,0,0.004,0,0,0,0,0
53.62,gnb,ue[9],0,60,1000,950,30,1216.64,840.646,3.52198,DL,1000,0.02,1,244.116,15.2822,26.0466,41379.2,0,0.035,0,0,0,0,0
53.62,gnb,ue[10],0,60,1000,950,30,1401.82,588.956,33.8514,DL,1000,0.02,1,540.212,15.3109,14.3062,32881.9,0,0.004,0,0,0,0,0
53.62,gnb,ue[11],0,60,1000,950,30,493.742,554.54,85.2736,DL,1000,0.02,1,644.78,13.3323,7.67424,6404.7,0,0.015,0,0,0,0,0
53.62,gnb,ue[12],0,60,1000,950,30,994.114,299.239,26.7989,DL,1000,0.02,1,650.795,14.6943,9.98581,29224.1,0,0.01,0,0,0,0,0
53.62,gnb,ue[13],0,60,1000,950,30,567.929,664.162,82.1303,DL,1000,0.02,1,520.678,14.516,15.5359,17175.4,0,0.01,0,0,0,0,0
53.62,gnb,ue[14],0,60,1000,950,30,1226.3,297.19,57.155,DL,1000,0.02,1,691.455,14.2488,6.34,49943.1,0,0.004,0,0,0,0,0
53.62,gnb,ue[15],0,60,1000,950,30,1009.88,16.2916,0.159457,DL,1000,0.02,1,934.237,14.6922,4.36088,33263.8,0,0.004,0,0,0,0,0
53.62,gnb,ue[16],0,60,1000,950,30,961.497,953.51,77.9111,DL,1000,0.02,1,61.5653,18.521,48.8705,51635.6,0,0.004,0,0,0,0,0
53.62,gnb,ue[17],0,60,1000,950,30,1941.97,857.032,76.9247,DL,1000,0.02,1,947.71,14.5933,-0.70236,45672.7,0,0.004,0,0,0,0,0
53.62,gnb,ue[18],0,60,1000,950,30,302.234,940.633,97.8857,DL,1000,0.02,1,701.123,14.3779,2.36165,48203.6,0,0.004,0,0,0,0,0
53.62,gnb,ue[19],0,60,1000,950,30,1304.82,389.84,60.1944,DL,1000,0.02,1,638.439,13.2751,3.38428,8684.42,0,0.004,0,0,0,0,0
53.64,gnb,ue[0],0,60,1000,950,30,1672.34,939.71,52.3156,DL,1000,0.02,1,672.788,12.6104,1.60213,48474.6,0,0.004,0,0,0,0,0
53.64,gnb,ue[1],0,60,1000,950,30,746.544,299.597,60.5043,DL,1000,0.02,1,698.71,13.2954,5.80754,38341.8,0,0.629,0,0,0,0,0
53.64,gnb,ue[2],0,60,1000,950,30,1927.11,215.99,57.7284,DL,1000,0.02,1,1182.83,9.57087,11.5355,39051.2,0,0.277,0,0,0,0,0
53.64,gnb,ue[3],0,60,1000,950,30,37.5034,321.908,15.9469,DL,1000,0.02,1,1149.39,13.917,-5.50104,3220.3,0,0.016,0,0,0,0,0
53.64,gnb,ue[4],0,60,1000,950,30,1638.6,862.795,42.682,DL,1000,0.02,1,644.654,13.2458,11.4902,36748.2,0,0.004,0,0,0,0,0
53.64,gnb,ue[5],0,60,1000,950,30,98.5856,313.327,13.1597,DL,1000,0.02,1,1103.71,14.589,4.72708,17556.3,0,1.107,0,0,0,0,0
53.64,gnb,ue[6],0,60,1000,950,30,885.077,141.26,2.52318,DL,1000,0.02,1,817.327,11.1787,13.6428,23793.3,0,0.004,0,0,0,0,0
53.64,gnb,ue[7],0,60,1000,950,30,1172.35,330.087,46.1853,DL,1000,0.02,1,643.629,13.143,14.0464,45792.5,0,0.004,0,0,0,0,0
53.64,gnb,ue[8],0,60,1000,950,30,955.168,741.031,47.4872,DL,1000,0.02,1,214.439,16.0386,32.4788,40951.9,0,0.004,0,0,0,0,0
53.64,gnb,ue[9],0,60,1000,950,30,1215.94,839.672,3.52198,DL,1000,0.02,1,243.933,16.084,27.6657,41379.2,0,0.035,0,0,0,0,0
53.64,gnb,ue[10],0,60,1000,950,30,1400.92,589.748,33.8514,DL,1000,0.02,1,539.012,15.7123,14.3651,32881.9,0,0.004,0,0,0,0,0
53.64,gnb,ue[11],0,60,1000,950,30,494.142,555.671,85.2736,DL,1000,0.02,1,643.773,13.7917,7.30269,6404.7,0,0.015,0,0,0,0,0
53.64,gnb,ue[12],0,60,1000,950,30,993.123,299.916,26.7989,DL,1000,0.02,1,650.128,14.6968,9.82141,29304.6,0,0.004,0,0,0,0,0
53.64,gnb,ue[13],0,60,1000,950,30,568.118,665.348,82.1303,DL,1000,0.02,1,519.872,14.7198,11.5347,17175.4,0,0.01,0,0,0,0,0
53.64,gnb,ue[14],0,60,1000,950,30,1226.9,298.23,57.155,DL,1000,0.02,1,690.67,14.1349,10.5231,49943.1,0,0.004,0,0,0,0,0
53.64,gnb,ue[15],0,60,1000,950,30,1010.62,17.2335,0.159457,DL,1000,0.02,1,933.304,13.9399,11.5647,33263.8,0,0.004,0,0,0,0,0
53.64,gnb,ue[16],0,60,1000,950,30,960.309,953.682,77.9111,DL,1000,0.02,1,62.3248,18.5104,43.0309,51635.7,0,0.004,0,0,0,0,0
53.64,gnb,ue[17],0,60,1000,950,30,1943,856.408,76.9247,DL,1000,0.02,1,948.79,14.9682,-0.948313,45672.7,0,0.004,0,0,0,0,0
53.64,gnb,ue[18],0,60,1000,950,30,301.055,940.409,97.8857,DL,1000,0.02,1,702.3,13.9686,-4.18106,48203.6,0,0.004,0,0,0,0,0
53.64,gnb,ue[19],0,60,1000,950,30,1303.66,390.172,60.1944,DL,1000,0.02,1,637.597,13.4955,1.64212,8684.42,0,0.004,0,0,0,0,0
53.66,gnb,ue[0],0,60,1000,950,30,1673.14,940.603,52.3156,DL,1000,0.02,1,673.575,12.335,3.61828,48474.6,0,0.004,0,0,0,0,0
53.66,gnb,ue[1],0,60,1000,950,30,745.424,299.165,60.5043,DL,1000,0.02,1,699.518,12.2729,2.45832,38341.8,0,0.629,0,0,0,0,0
53.66,gnb,ue[2],0,60,1000,950,30,1926.45,216.993,57.7284,DL,1000,0.02,1,1181.69,10.8045,10.6616,39051.2,0,0.277,0,0,0,0,0
53.66,gnb,ue[3],0,60,1000,950,30,37.5806,320.711,15.9469,DL,1000,0.02,1,1149.98,13.333,-2.01327,3220.3,0,0.016,0,0,0,0,0
53.66,gnb,ue[4],0,60,1000,950,30,1637.57,862.189,42.682,DL,1000,0.02,1,643.71,13.4275,9.0429,36748.2,0,0.004,0,0,0,0,0
53.66,gnb,ue[5],0,60,1000,950,30,98.7223,312.135,13.1597,DL,1000,0.02,1,1104.29,14.8877,7.59394,17556.3,0,1.107,0,0,0,0,0
53.66,gnb,ue[6],0,60,1000,950,30,883.901,141.499,2.52318,DL,1000,0.02,1,817.257,11.9657,16.4149,23793.3,0,0.004,0,0,0,0,0
53.66,gnb,ue[7],0,60,1000,950,30,1172.88,331.159,46.1853,DL,1000,0.02,1,642.74,12.3103,8.85625,45792.5,0,0.004,0,0,0,0,0
53.66,gnb,ue[8],0,60,1000,950,30,955.254,742.228,47.4872,DL,1000,0.02,1,213.254,16.2855,35.9657,41018.8,0,0.004,0,0,0,0,0
53.66,gnb,ue[9],0,60,1000,950,30,1215.24,838.698,3.52198,DL,1000,0.02,1,243.756,15.8305,25.8673,41390.9,0,0.017,0,0,0,0,0
53.66,gnb,ue[10],0,60,1000,950,30,1400.02,590.54,33.8514,DL,1000,0.02,1,537.812,16.0075,8.11896,32948,0,0.004,0,0,0,0,0
53.66,gnb,ue[11],0,60,1000,950,30,494.541,556.803,85.2736,DL,1000,0.02,1,642.766,14.0878,9.84544,6404.7,0,0.015,0,0,0,0,0
53.66,gnb,ue[12],0,60,1000,950,30,992.132,300.594,26.7989,DL,1000,0.02,1,649.462,14.2079,9.7195,29319.8,0,0.004,0,0,0,0,0
53.66,gnb,ue[13],0,60,1000,950,30,568.307,666.533,82.1303,DL,1000,0.02,1,519.067,14.7309,12.6838,17175.4,0,0.01,0,0,0,0,0
53.66,gnb,ue[14],0,60,1000,950,30,1227.5,299.27,57.155,DL,1000,0.02,1,689.886,13.7238,11.4094,49943.1,0,0.004,0,0,0,0,0
53.66,gnb,ue[15],0,60,1000,950,30,1011.36,18.1754,0.159457,DL,1000,0.02,1,932.372,14.5485,6.19811,33263.8,0,0.004,0,0,0,0,0
53.66,gnb,ue[16],0,60,1000,950,30,959.122,953.854,77.9111,DL,1000,0.02,1,63.098,18.8036,48.9689,51625.2,0,0.004,0,0,0,0,0
53.66,gnb,ue[17],0,60,1000,950,30,1944.02,855.783,76.9247,DL,1000,0.02,1,949.87,14.3543,2.96931,45632.3,0,0.067,0,0,0,0,0
53.66,gnb,ue[18],0,60,1000,950,30,299.876,940.186,97.8857,DL,1000,0.02,1,703.476,14.6412,-2.66982,48203.6,0,0.004,0,0,0,0,0
53.66,gnb,ue[19],0,60,1000,950,30,1302.51,390.504,60.1944,DL,1000,0.02,1,636.757,12.5226,1.48656,8684.42,0,0.004,0,0,0,0,0
53.68,gnb,ue[0],0,60,1000,950,30,1673.94,941.497,52.3156,DL,1000,0.02,1,674.364,12.1554,4.69223,48474.6,0,0.004,0,0,0,0,0
53.68,gnb,ue[1],0,60,1000,950,30,744.304,298.733,60.5043,DL,1000,0.02,1,700.328,12.7764,5.29098,38341.8,0,0.629,0,0,0,0,0
53.68,gnb,ue[2],0,60,1000,950,30,1925.79,217.995,57.7284,DL,1000,0.02,1,1180.55,11.152,14.318,39051.2,0,0.277,0,0,0,0,0
53.68,gnb,ue[3],0,60,1000,950,30,37.6579,319.513,15.9469,DL,1000,0.02,1,1150.57,13.5215,-4.40376,3220.3,0,0.016,0,0,0,0,0
53.68,gnb,ue[4],0,60,1000,950,30,1636.53,861.583,42.682,DL,1000,0.02,1,642.767,13.2417,8.5152,36748.2,0,0.004,0,0,0,0,0
53.68,gnb,ue[5],0,60,1000,950,30,98.8591,310.943,13.1597,DL,1000,0.02,1,1104.87,15.0455,8.00343,17556.3,0,1.107,0,0,0,0,0
53.68,gnb,ue[6],0,60,1000,950,30,882.725,141.737,2.52318,DL,1000,0.02,1,817.189,12.8155,9.25738,23793.3,0,0.004,0,0,0,0,0
53.68,gnb,ue[7],0,60,1000,950,30,1173.42,332.231,46.1853,DL,1000,0.02,1,641.853,13.0613,10.9761,45792.5,0,0.004,0,0,0,0,0
53.68,gnb,ue[8],0,60,1000,950,30,955.339,743.425,47.4872,DL,1000,0.02,1,212.07,16.0588,35.3434,41020.5,0,0.024,0,0,0,0,0
53.68,gnb,ue[9],0,60,1000,950,30,1214.54,837.724,3.52198,DL,1000,0.02,1,243.585,15.2871,22.7053,41444.1,0,0.004,0,0,0,0,0
53.68,gnb,ue[10],0,60,1000,950,30,1399.12,591.332,33.8514,DL,1000,0.02,1,536.612,16.0116,12.8017,33108,0,0.004,0,0,0,0,0
53.68,gnb,ue[11],0,60,1000,950,30,494.941,557.934,85.2736,DL,1000,0.02,1,641.76,13.3483,4.14676,6404.7,0,0.015,0,0,0,0,0
53.68,gnb,ue[12],0,60,1000,950,30,991.142,301.271,26.7989,DL,1000,0.02,1,648.797,14.702,12.0696,29319.8,0,0.004,0,0,0,0,0
53.68,gnb,ue[13],0,60,1000,950,30,568.496,667.718,82.1303,DL,1000,0.02,1,518.263,14.5281,11.8269,17175.4,0,0.01,0,0,0,0,0
53.68,gnb,ue[14],0,60,1000,950,30,1228.1,300.31,57.155,DL,1000,0.02,1,689.104,14.2582,12.4089,49943.1,0,0.004,0,0,0,0,0
53.68,gnb,ue[15],0,60,1000,950,30,1012.11,19.1173,0.159457,DL,1000,0.02,1,931.44,14.6997,9.28376,33263.8,0,0.004,0,0,0,0,0
53.68,gnb,ue[16],0,60,1000,950,30,957.934,954.026,77.9111,DL,1000,0.02,1,63.8844,18.7268,42.7081,51633,0,0.004,0,0,0,0,0
53.68,gnb,ue[17],0,60,1000,950,30,1945.05,855.159,76.9247,DL,1000,0.02,1,950.951,14.5846,1.51585,45632.3,0,0.067,0,0,0,0,0
53.68,gnb,ue[18],0,60,1000,950,30,298.697,939.962,97.8857,DL,1000,0.02,1,704.653,14.3644,0.0850242,48203.6,0,0.004,0,0,0,0,0
53.68,gnb,ue[19],0,60,1000,950,30,1301.36,390.837,60.1944,DL,1000,0.02,1,635.918,13.5511,-3.09896,8684.42,0,0.004,0,0,0,0,0
53.7,gnb,ue[0],0,60,1000,950,30,1674.74,942.39,52.3156,DL,1000,0.02,1,675.154,10.8513,1.8837,48474.6,0,0.004,0,0,0,0,0
53.7,gnb,ue[1],0,60,1000,950,30,743.185,298.302,60.5043,DL,1000,0.02,1,701.139,12.8156,3.26709,38341.8,0,0.629,0,0,0,0,0
53.7,gnb,ue[2],0,60,1000,950,30,1925.13,218.997,57.7284,DL,1000,0.02,1,1179.41,11.4653,12.1631,39051.2,0,0.277,0,0,0,0,0
53.7,gnb,ue[3],0,60,1000,950,30,37.7351,318.316,15.9469,DL,1000,0.02,1,1151.16,14.196,-8.28482,3220.3,0,0.016,0,0,0,0,0
53.7,gnb,ue[4],0,60,1000,950,30,1635.49,860.978,42.682,DL,1000,0.02,1,641.824,11.6396,10.5201,36748.2,0,0.004,0,0,0,0,0
53.7,gnb,ue[5],0,60,1000,950,30,98.9958,309.751,13.1597,DL,1000,0.02,1,1105.45,14.8567,12.0866,17556.3,0,1.107,0,0,0,0,0
53.7,gnb,ue[6],0,60,1000,950,30,881.549,141.976,2.52318,DL,1000,0.02,1,817.122,11.5184,12.8922,23793.3,0,0.004,0,0,0,0,0
53.7,gnb,ue[7],0,60,1000,950,30,1173.96,333.304,46.1853,DL,1000,0.02,1,640.967,13.1553,14.4554,45792.5,0,0.004,0,0,0,0,0
53.7,gnb,ue[8],0,60,1000,950,30,955.424,744.622,47.4872,DL,1000,0.02,1,210.886,16.3937,33.3034,41036.1,0,0.004,0,0,0,0,0
53.7,gnb,ue[9],0,60,1000,950,30,1213.84,836.75,3.52198,DL,1000,0.02,1,243.419,16.006,26.5886,41471.9,0,0.004,0,0,0,0,0
53.7,gnb,ue[10],0,60,1000,950,30,1398.22,592.123,33.8514,DL,1000,0.02,1,535.412,16.0157,11.2847,33306.3,0,0.004,0,0,0,0,0
53.7,gnb,ue[11],0,60,1000,950,30,495.34,559.066,85.2736,DL,1000,0.02,1,640.754,13.5887,7.2291,6404.7,0,0.015,0,0,0,0,0
53.7,gnb,ue[12],0,60,1000,950,30,990.151,301.948,26.7989,DL,1000,0.02,1,648.134,14.6696,8.68064,29319.8,0,0.004,0,0,0,0,0
53.7,gnb,ue[13],0,60,1000,950,30,568.684,668.903,82.1303,DL,1000,0.02,1,517.461,14.6016,11.8888,17175.4,0,0.01,0,0,0,0,0
53.7,gnb,ue[14],0,60,1000,950,30,1228.7,301.35,57.155,DL,1000,0.02,1,688.322,13.8827,14.3759,49943.1,0,0.004,0,0,0,0,0
53.7,gnb,ue[15],0,60,1000,950,30,1012.85,20.0592,0.159457,DL,1000,0.02,1,930.508,14.9702,9.12607,33081.1,0,0.691,0,0,0,0,0
53.7,gnb,ue[16],0,60,1000,950,30,956.746,954.198,77.9111,DL,1000,0.02,1,64.6836,18.6348,41.6303,51628.2,0,0.004,0,0,0,0,0
53.7,gnb,ue[17],0,60,1000,950,30,1946.07,854.534,76.9247,DL,1000,0.02,1,952.031,13.9845,2.10495,45632.3,0,0.067,0,0,0,0,0
53.7,gnb,ue[18],0,60,1000,950,30,297.518,939.738,97.8857,DL,1000,0.02,1,705.829,14.3885,-4.95428,48203.6,0,0.004,0,0,0,0,0
53.7,gnb,ue[19],0,60,1000,950,30,1300.2,391.169,60.1944,DL,1000,0.02,1,635.08,12.76,1.01452,8684.42,0,0.004,0,0,0,0,0
53.72,gnb,ue[0],0,60,1000,950,30,1675.54,943.284,52.3156,DL,1000,0.02,1,675.945,10.8008,3.59242,48474.6,0,0.004,0,0,0,0,0
53.72,gnb,ue[1],0,60,1000,950,30,742.065,297.87,60.5043,DL,1000,0.02,1,701.951,12.877,3.51375,38341.8,0,0.629,0,0,0,0,0
53.72,gnb,ue[2],0,60,1000,950,30,1924.47,219.999,57.7284,DL,1000,0.02,1,1178.27,10.3989,8.67826,39051.2,0,0.277,0,0,0,0,0
53.72,gnb,ue[3],0,60,1000,950,30,37.8124,317.118,15.9469,DL,1000,0.02,1,1151.76,13.7773,-5.45718,3220.3,0,0.016,0,0,0,0,0
53.72,gnb,ue[4],0,60,1000,950,30,1634.46,860.372,42.682,DL,1000,0.02,1,640.883,11.0736,10.7564,36748.2,0,0.004,0,0,0,0,0
53.72,gnb,ue[5],0,60,1000,950,30,99.1325,308.558,13.1597,DL,1000,0.02,1,1106.03,14.9588,9.62605,17556.3,0,1.107,0,0,0,0,0
53.72,gnb,ue[6],0,60,1000,950,30,880.373,142.214,2.52318,DL,1000,0.02,1,817.058,12.0663,17.1185,23793.3,0,0.004,0,0,0,0,0
53.72,gnb,ue[7],0,60,1000,950,30,1174.5,334.376,46.1853,DL,1000,0.02,1,640.082,12.733,14.4652,45792.5,0,0.004,0,0,0,0,0
53.72,gnb,ue[8],0,60,1000,950,30,955.51,745.818,47.4872,DL,1000,0.02,1,209.703,16.4029,32.4071,41088.7,0,0.004,0,0,0,0,0
53.72,gnb,ue[9],0,60,1000,950,30,1213.14,835.776,3.52198,DL,1000,0.02,1,243.26,15.7988,26.0816,41506.6,0,0.01,0,0,0,0,0
53.72,gnb,ue[10],0,60,1000,950,30,1397.31,592.915,33.8514,DL,1000,0.02,1,534.212,16.0198,14.2002,33450.5,0,0.004,0,0,0,0,0
53.72,gnb,ue[11],0,60,1000,950,30,495.74,560.197,85.2736,DL,1000,0.02,1,639.75,14.3598,9.7599,6404.7,0,0.015,0,0,0,0,0
53.72,gnb,ue[12],0,60,1000,950,30,989.161,302.626,26.7989,DL,1000,0.02,1,647.473,14.4788,9.3626,29319.8,0,0.004,0,0,0,0,0
53.72,gnb,ue[13],0,60,1000,950,30,568.873,670.088,82.1303,DL,1000,0.02,1,516.661,14.856,13.0983,17175.4,0,0.01,0,0,0,0,0
53.72,gnb,ue[14],0,60,1000,950,30,1229.3,302.389,57.155,DL,1000,0.02,1,687.542,13.4018,10.8732,49943.1,0,0.004,0,0,0,0,0
53.72,gnb,ue[15],0,60,1000,950,30,1013.59,21.001,0.159457,DL,1000,0.02,1,929.577,14.5873,10.2673,33081.1,0,0.691,0,0,0,0,0
53.72,gnb,ue[16],0,60,1000,950,30,955.559,954.37,77.9111,DL,1000,0.02,1,65.4949,18.503,45.1352,51629.3,0,0.004,0,0,0,0,0
53.72,gnb,ue[17],0,60,1000,950,30,1947.09,853.909,76.9247,DL,1000,0.02,1,953.112,14.7778,-2.2334,45632.3,0,0.067,0,0,0,0,0
53.72,gnb,ue[18],0,60,1000,950,30,296.339,939.514,97.8857,DL,1000,0.02,1,707.006,14.5037,-0.289555,48203.6,0,0.004,0,0,0,0,0
53.72,gnb,ue[19],0,60,1000,950,30,1299.05,391.501,60.1944,DL,1000,0.02,1,634.243,13.5176,3.21146,8684.42,0,0.004,0,0,0,0,0
53.74,gnb,ue[0],0,60,1000,950,30,1676.34,944.177,52.3156,DL,1000,0.02,1,676.737,12.1396,-1.24857,48474.6,0,0.004,0,0,0,0,0
53.74,gnb,ue[1],0,60,1000,950,30,740.945,297.438,60.5043,DL,1000,0.02,1,702.764,12.7628,6.6608,38341.8,0,0.629,0,0,0,0,0
53.74,gnb,ue[2],0,60,1000,950,30,1923.81,221.002,57.7284,DL,1000,0.02,1,1177.13,11.1684,14.5345,39051.2,0,0.277,0,0,0,0,0
53.74,gnb,ue[3],0,60,1000,950,30,37.8896,315.921,15.9469,DL,1000,0.02,1,1152.35,13.5165,-4.59855,3220.3,0,0.016,0,0,0,0,0
53.74,gnb,ue[4],0,60,1000,950,30,1633.42,859.767,42.682,DL,1000,0.02,1,639.943,11.9388,9.85564,36748.2,0,0.004,0,0,0,0,0
53.74,gnb,ue[5],0,60,1000,950,30,99.2692,307.366,13.1597,DL,1000,0.02,1,1106.61,15.0419,7.92347,17556.3,0,1.107,0,0,0,0,0
53.74,gnb,ue[6],0,60,1000,950,30,879.197,142.453,2.52318,DL,1000,0.02,1,816.995,14.0809,15.2369,23793.3,0,0.004,0,0,0,0,0
53.74,gnb,ue[7],0,60,1000,950,30,1175.04,335.449,46.1853,DL,1000,0.02,1,639.198,13.0764,16.0108,45792.5,0,0.004,0,0,0,0,0
53.74,gnb,ue[8],0,60,1000,950,30,955.595,747.015,47.4872,DL,1000,0.02,1,208.519,16.0895,30.6488,41146.7,0,0.004,0,0,0,0,0
53.74,gnb,ue[9],0,60,1000,950,30,1212.43,834.802,3.52198,DL,1000,0.02,1,243.106,15.2915,24.0439,41537.4,0,0.004,0,0,0,0,0
53.74,gnb,ue[10],0,60,1000,950,30,1396.41,593.707,33.8514,DL,1000,0.02,1,533.012,16.024,13.5473,33615.1,0,0.004,0,0,0,0,0
53.74,gnb,ue[11],0,60,1000,950,30,496.14,561.329,85.2736,DL,1000,0.02,1,638.746,13.3643,7.42405,6404.7,0,0.015,0,0,0,0,0
53.74,gnb,ue[12],0,60,1000,950,30,988.17,303.303,26.7989,DL,1000,0.02,1,646.813,14.7096,10.7102,29319.8,0,0.004,0,0,0,0,0
53.74,gnb,ue[13],0,60,1000,950,30,569.062,671.273,82.1303,DL,1000,0.02,1,515.862,14.5402,12.0612,17175.4,0,0.01,0,0,0,0,0
53.74,gnb,ue[14],0,60,1000,950,30,1229.9,303.429,57.155,DL,1000,0.02,1,686.763,14.2676,8.81478,49943.1,0,0.004,0,0,0,0,0
53.74,gnb,ue[15],0,60,1000,950,30,1014.34,21.9429,0.159457,DL,1000,0.02,1,928.647,14.7071,8.62744,33081.1,0,0.691,0,0,0,0,0
53.74,gnb,ue[16],0,60,1000,950,30,954.371,954.542,77.9111,DL,1000,0.02,1,66.318,18.6897,43.2408,51634.2,0,0.004,0,0,0,0,0
53.74,gnb,ue[17],0,60,1000,950,30,1948.12,853.285,76.9247,DL,1000,0.02,1,954.194,14.5758,-3.07089,45632.3,0,0.067,0,0,0,0,0
53.74,gnb,ue[18],0,60,1000,950,30,295.16,939.29,97.8857,DL,1000,0.02,1,708.183,13.882,-1.87451,48203.6,0,0.004,0,0,0,0,0
53.74,gnb,ue[19],0,60,1000,950,30,1297.9,391.834,60.1944,DL,1000,0.02,1,633.407,13.5639,2.08565,8684.42,0,0.004,0,0,0,0,0
